name,lat,lon,acres
Unnamed,44.08322,-95.58024,14.1
North Buckley,45.14329,-94.38859,14.1
Deadman,46.82285,-94.36454,14.1
Winters Slough,45.72971,-95.8467,14.1
Little Spearhead,47.37176,-94.9493,14.1
Boundary Creek Pond,45.14724,-93.41191,14.1
Unnamed,45.38172,-96.51574,14.1
McKay,45.19893,-93.28752,14.1
Belly,47.89324,-90.53436,14.1
Unnamed,44.78225,-93.35699,14.1
Unnamed,45.64,-95.64384,14.1
Unnamed,47.49236,-94.69889,14.1
Long,45.48518,-92.85876,14.1
Unnamed,47.00149,-94.48273,14.1
Unnamed,45.50911,-96.0666,14.1
Unnamed,46.12504,-95.37829,14.1
Unnamed,46.32948,-95.53557,14.1
Rattail,45.07034,-93.72493,14.1
Clear,46.29317,-92.90372,14.1
Unnamed,48.19741,-92.25573,14.1
Unnamed,45.96017,-93.48258,14.1
Unnamed,46.27376,-94.42909,14.1
Unnamed (Young),46.74674,-96.20452,14.1
Unnamed,45.63203,-94.70852,14.1
Unnamed,46.1476,-93.85617,14.1
Bunness,47.04899,-95.1535,14.1
Unnamed,46.27214,-95.89537,14.1
County,47.05011,-94.16408,14.0
Rodewald,45.02155,-94.7429,14.0
Erickson,45.62812,-93.17384,14.0
Zimmerman,45.0119,-93.16212,14.0
Unnamed,47.5766,-95.67781,14.0
Cuffs,47.94653,-89.74317,14.0
McKean's Pond,44.97448,-92.81005,14.0
Unnamed (Bohrer Pond),44.85421,-93.0372,14.0
Unnamed,46.61229,-96.25517,14.0
Unnamed (Horseshoe),44.76081,-93.09978,14.0
Logue,44.43261,-93.45253,14.0
Unnamed,47.60019,-96.42896,14.0
Unnamed,45.58169,-95.53474,14.0
Unnamed,44.59631,-96.41459,14.0
Unnamed,46.27335,-95.36353,14.0
Unnamed,45.55121,-94.49714,14.0
Unnamed,48.98608,-96.53965,14.0
Unnamed,46.17204,-95.58599,14.0
Unnamed,46.65815,-95.84036,14.0
Chloupek,47.21777,-95.48215,14.0
Unnamed,46.65769,-94.14964,14.0
Unnamed,46.39315,-96.06042,14.0
Lee,46.8226,-94.16607,14.0
Unnamed (Horn-Larson),47.22434,-96.10281,14.0
Round,46.57101,-94.57457,14.0
Unnamed,46.36469,-93.95436,14.0
Unnamed,46.07706,-94.73949,14.0
Unnamed,45.09264,-94.34081,14.0
Unnamed,43.71198,-94.67884,14.0
Coon,45.85141,-94.62559,14.0
Unnamed (Roberts/Goering Pond),45.34305,-94.02137,14.0
Unnamed,45.42395,-96.46015,14.0
Unnamed,46.02011,-95.73293,13.9
Keller Dam,48.63079,-95.04125,13.9
Unnamed,48.13721,-92.47724,13.9
Hidden,45.9929,-95.34938,13.9
Unnamed,46.97534,-95.95024,13.9
Benz,46.35619,-94.75648,13.9
Unnamed,47.36771,-95.73875,13.9
Unnamed,46.21029,-95.92562,13.9
Unnamed,45.49997,-93.66277,13.9
Unnamed (Sundquist),47.70752,-95.90658,13.9
Yawkey Mine,46.50105,-93.94312,13.9
Unnamed,47.64864,-91.53363,13.9
Baker,46.68476,-95.82727,13.9
Unnamed,47.28534,-95.83172,13.9
Unnamed,47.03639,-94.23348,13.9
Unnamed,47.19677,-95.52361,13.9
Spring,44.32099,-93.93996,13.9
Unnamed,47.12136,-93.97371,13.9
Unnamed,47.27843,-95.49413,13.9
Silberg,45.73711,-93.10153,13.9
Unnamed,47.29405,-95.73694,13.9
Unnamed,46.16684,-92.97708,13.9
Unnamed,45.73104,-95.03925,13.9
Fischer Unit Pond,45.18772,-95.07309,13.9
Unnamed,46.84798,-96.05017,13.9
Island,47.86442,-93.36511,13.9
Mark,47.40452,-94.44004,13.9
Taylor,46.77529,-93.92577,13.9
Silver,44.22679,-93.73801,13.9
Unnamed,47.74734,-95.6543,13.9
Unnamed,43.73554,-94.46485,13.9
Unnamed (Gustad),45.46078,-95.42743,13.9
Unnamed,45.79776,-95.93207,13.8
Roefforts Marsh,43.6115,-94.07129,13.8
Alwood,44.10047,-95.75698,13.8
Unnamed,46.49848,-94.05891,13.8
Unnamed,48.15385,-92.47282,13.8
Unnamed,46.90779,-96.10422,13.8
Unnamed,47.08374,-96.33834,13.8
Unnamed,46.93933,-94.57005,13.8
Nicado,47.36122,-91.26932,13.8
Football,47.04698,-94.21379,13.8
Unnamed (Matt's),47.22373,-95.32321,13.8
Unnamed,45.91796,-95.85891,13.8
Carver,47.26337,-95.32271,13.8
Unnamed,47.39993,-95.24556,13.8
Unnamed,46.42339,-93.47666,13.8
Unnamed,46.66521,-94.30643,13.8
Unnamed,46.92073,-95.42653,13.8
Unnamed,46.23099,-95.94415,13.8
Unnamed (Itasca),47.14699,-95.14799,13.8
Unnamed,47.31742,-92.27118,13.8
Duck,47.66183,-93.65757,13.8
Mennenga Marsh,44.13945,-94.14916,13.8
Bauer,47.29802,-94.78877,13.8
Unnamed,48.37225,-92.52608,13.8
Unnamed,47.51024,-94.9895,13.8
Bassetts Pond,44.98719,-93.32106,13.8
Unnamed,46.38401,-94.36603,13.8
Unnamed,47.71971,-93.36311,13.8
Unnamed,47.34591,-93.46913,13.8
Rochert,46.90623,-95.74738,13.8
Unnamed,46.13992,-95.8904,13.8
Maggie,47.83397,-90.9681,13.8
Lee,45.55569,-95.37484,13.8
Unnamed,45.38316,-93.42348,13.8
Shoper-Bush Reservoir,44.11385,-95.2077,13.8
Unnamed,45.66544,-95.98227,13.8
College Pond,44.83214,-93.33143,13.8
Unnamed (Vandeberg),44.83512,-92.8865,13.8
Olson,46.51111,-93.65834,13.8
Lyendecker,47.19716,-95.18429,13.8
Unnamed,47.71144,-95.18517,13.8
Unnamed,45.48286,-95.526,13.8
Phalanx,48.01893,-90.63797,13.8
Demning,47.17038,-95.16842,13.8
Unnamed,45.18387,-95.16976,13.8
Unnamed,46.90885,-94.0195,13.8
Unnamed,48.01169,-91.44182,13.8
Meadow,47.83125,-92.03503,13.8
Appleton Mill Pond,45.20511,-96.01224,13.8
Unnamed,47.70223,-94.81567,13.7
Unnamed,45.77801,-95.55466,13.7
Unnamed,46.81877,-94.11597,13.7
Unnamed,45.30582,-94.23995,13.7
Unnamed,47.64244,-96.33506,13.7
Cup,48.12809,-91.05284,13.7
Unnamed,48.34359,-92.6523,13.7
Unnamed,46.03348,-95.46074,13.7
Unnamed,45.09781,-95.54416,13.7
Unknown,46.91765,-92.40565,13.7
Stud,45.95473,-94.33935,13.7
Siamese,47.94981,-90.86835,13.7
One Loaf,47.58992,-94.15687,13.7
Unnamed,47.76033,-95.24487,13.7
Wally Pond,43.95335,-92.56174,13.7
Unnamed,48.46773,-95.64621,13.7
Unnamed,47.23474,-95.78404,13.7
Kenny,45.99319,-95.88491,13.7
Unnamed,47.0604,-95.99296,13.7
Pearl,47.61782,-91.03101,13.7
Unnamed,47.50383,-92.29589,13.7
Unnamed,47.66931,-93.0077,13.7
Unnamed (Sun),47.72711,-91.72049,13.7
Oriole,47.91239,-90.92611,13.7
Unnamed,47.18517,-95.35972,13.7
Experiment,47.3331,-94.54369,13.7
Unnamed,47.52571,-96.8558,13.7
Moccasin,47.67083,-91.5364,13.7
Unnamed (Lyden),47.1005,-94.96449,13.7
Nisula,48.01042,-90.11833,13.7
Perch,47.82985,-93.26158,13.7
Unnamed,47.01259,-94.88924,13.7
Unnamed,47.00002,-94.24449,13.7
Unnamed,47.04094,-96.25092,13.7
Round,44.87186,-93.42846,13.7
Unnamed,47.08828,-95.60208,13.6
Unnamed,45.6463,-95.99663,13.6
Taft,44.893,-93.24982,13.6
Unnamed,47.21193,-94.93956,13.6
Spen,48.0495,-90.43846,13.6
Unnamed,47.17995,-95.8974,13.6
Ladybug Pond,46.69759,-95.88058,13.6
Unnamed,47.57566,-92.15845,13.6
Warehouse,46.58712,-95.9199,13.6
Unnamed,44.82864,-93.06174,13.6
Ozaca,47.92479,-90.52713,13.6
Unnamed,46.43616,-93.97895,13.6
Bay Hill Pond,45.11464,-92.96149,13.6
Unnamed,44.65067,-93.38033,13.6
Babcock,46.54723,-95.92476,13.6
Dead Horse,47.39346,-93.59887,13.6
Sheridan Pond,46.79702,-96.21681,13.6
Unnamed,44.73297,-93.49391,13.6
Unnamed,47.85613,-95.0325,13.6
McNiven,47.55459,-92.77744,13.6
Unnamed,46.15805,-95.57381,13.6
Unnamed,44.30062,-94.36488,13.6
Unnamed,47.09844,-94.9735,13.6
Hitterdal WPA,46.96969,-96.27023,13.6
West Arbor,45.10124,-93.44386,13.6
Unnamed,46.35626,-94.85888,13.6
Unnamed,46.91147,-94.11974,13.6
Unnamed,47.0514,-95.80436,13.6
Bet,47.96749,-90.5973,13.6
Four Acre,46.72519,-94.12316,13.6
Kaunonen,47.66799,-92.10966,13.6
Tamarack,47.31572,-95.29892,13.6
Mud,46.20122,-94.44583,13.6
Unnamed (Dan Patch),44.75314,-93.37533,13.6
Brickyard Clayhole,44.79398,-93.59983,13.6
Talge,47.76802,-95.48087,13.6
Spier,45.82905,-94.89203,13.6
Mauser,48.01835,-90.29989,13.6
Unnamed,46.16822,-94.54309,13.6
Unnamed,46.45805,-95.46812,13.6
Unnamed (Olson),46.77416,-96.14558,13.6
Unnamed,46.03344,-95.42939,13.6
Marion,47.16876,-91.98509,13.6
Unnamed,46.11637,-95.79735,13.6
Deadhead,47.10608,-94.93089,13.5
Profit,48.2625,-92.09967,13.5
Mains,45.12726,-94.01126,13.5
Unnamed,46.53607,-94.4398,13.5
Unnamed,47.24952,-92.20177,13.5
Unnamed,46.78602,-94.62667,13.5
Jim,46.46928,-93.87383,13.5
Wilbar,47.54818,-91.44363,13.5
Unnamed,46.81311,-94.00514,13.5
Sand,46.85314,-95.75523,13.5
Unnamed,46.06574,-95.084,13.5
Unnamed,47.09953,-95.42386,13.5
Unnamed (Addie),47.86782,-90.08331,13.5
Unnamed,47.57154,-93.31744,13.5
Unnamed,45.64228,-95.99056,13.5
Unnamed,45.66919,-94.2265,13.5
Twin,45.28596,-92.90582,13.5
Unnamed,48.09783,-96.19169,13.5
Unnamed,44.24128,-93.74956,13.5
Unnamed,48.59145,-95.92013,13.5
Unnamed,46.26676,-94.59419,13.5
Unnamed,47.44569,-93.2484,13.5
Unnamed,48.95337,-97.21643,13.5
Unnamed,46.97286,-96.29061,13.5
Unnamed,47.49599,-92.25985,13.5
Unnamed,45.58686,-95.63706,13.5
Unnamed,45.4371,-96.49436,13.5
Berg,47.47633,-95.20975,13.5
School,46.6328,-93.04602,13.5
Unnamed,46.62194,-96.18275,13.5
Unnamed,48.1223,-92.56793,13.5
West Cranberry,47.16662,-95.49348,13.5
Unnamed,46.75843,-96.32024,13.5
Lincoln,45.63179,-95.18269,13.5
Diamond,48.15791,-90.93238,13.5
Unnamed,47.36465,-95.83941,13.5
Unnamed,47.19106,-95.25806,13.5
Unnamed,46.39188,-94.48143,13.5
Yabut,48.25038,-92.06861,13.5
Unnamed,46.1203,-95.77706,13.5
Unnamed (Honey Bear Pond),46.3669,-95.92156,13.5
Unnamed,45.42201,-96.28971,13.5
Unnamed,46.31491,-95.60228,13.5
Johnson,47.85614,-95.15407,13.5
Unnamed,46.07053,-94.83823,13.5
Unnamed,47.10583,-95.45379,13.4
Unnamed (Cook),47.0068,-94.75472,13.4
Little Boyer,46.8831,-96.05771,13.4
Unnamed,46.09616,-96.1437,13.4
Baer Marsh,46.84044,-96.18031,13.4
Unnamed,47.36014,-92.39859,13.4
Fourth,47.47851,-92.35603,13.4
Unnamed,48.36045,-92.52981,13.4
Unnamed,48.0115,-95.51711,13.4
Horseshoe,44.86335,-93.08658,13.4
Unnamed,47.10071,-92.12843,13.4
James,47.21667,-91.87192,13.4
Unnamed,46.41645,-94.02285,13.4
Camp 1,47.036,-94.73068,13.4
Pihlaja's,46.90626,-95.43015,13.4
Unnamed,44.34143,-96.31336,13.4
Unnamed,48.05146,-92.53513,13.4
Mud,47.48745,-93.66918,13.4
Unnamed,47.386,-95.20575,13.4
Luster,47.65564,-91.54944,13.4
Unnamed,48.00278,-90.64698,13.4
Unnamed,45.58059,-93.20894,13.4
Unnamed,44.52207,-93.36817,13.4
Pit,47.17815,-92.09292,13.4
Unnamed,45.35973,-96.30936,13.4
Unnamed,45.37902,-96.24238,13.4
Unnamed,45.5256,-93.24056,13.4
Cuba,46.80243,-96.16445,13.4
Goodman,47.64994,-93.8316,13.4
Rasmussen,45.58313,-93.47901,13.4
Unnamed,46.05448,-92.62381,13.4
Rainbow,47.66315,-93.37595,13.4
McCarty,47.16401,-94.93533,13.4
Unnamed,48.04993,-90.96273,13.4
Unnamed (Cranberry),46.48022,-93.89626,13.4
Weed,46.98256,-94.40098,13.4
Unnamed,46.65477,-96.1667,13.4
O'Neil Pond,44.85772,-93.13386,13.4
Unnamed,47.77229,-94.86467,13.4
Unnamed,47.94204,-91.40604,13.4
Unnamed,48.00349,-95.39387,13.4
Langley,47.33478,-91.59652,13.4
Unnamed,44.35489,-96.34803,13.4
Millers,46.16019,-94.57598,13.4
Gate,47.68362,-92.69192,13.4
Lawless,47.98247,-90.96963,13.4
Unnamed,46.21499,-95.52546,13.4
Unnamed,48.57249,-95.46963,13.3
Miller Pond,46.82371,-96.21425,13.3
Unnamed,46.14946,-95.37435,13.3
Unnamed,44.88125,-96.44202,13.3
Unnamed,45.16562,-95.06859,13.3
Birch,47.42698,-93.51212,13.3
Upper Menton,47.16889,-93.95968,13.3
Unnamed,45.33711,-96.26219,13.3
Unnamed,44.23674,-93.47632,13.3
Granning,46.58887,-94.85081,13.3
Unnamed,44.07388,-95.83632,13.3
Rice Pad,46.8668,-93.82217,13.3
Unnamed,46.91057,-93.84552,13.3
Unnamed,46.34529,-95.90553,13.3
Unnamed,46.81948,-95.63445,13.3
Unnamed,45.70404,-95.57834,13.3
Ardmore,45.03361,-93.63671,13.3
Darlet,48.03344,-91.10441,13.3
My,48.04774,-91.10845,13.3
Sanders,46.40994,-93.80922,13.3
Lueken,45.49529,-94.50689,13.3
Unnamed,46.14075,-95.59019,13.3
Unnamed,46.19392,-95.66385,13.3
Ledge,48.0264,-91.10493,13.3
Unnamed,47.23366,-95.5258,13.3
Unnamed,47.05708,-95.20318,13.3
Unnamed,46.23818,-95.96304,13.3
Little Long,46.66033,-95.81829,13.3
Unnamed,45.69403,-95.8576,13.3
Unnamed,48.46453,-94.29619,13.3
Unnamed,46.99961,-95.71043,13.3
Unnamed,47.11197,-94.69663,13.3
Halverson,46.93521,-95.86398,13.3
Unnamed,48.17463,-92.3603,13.3
Soup Pond,46.48214,-95.81271,13.3
Unnamed,48.32001,-92.49085,13.3
Shadow,48.19232,-90.84399,13.3
Duke,47.90651,-90.37111,13.3
Unnamed,47.51317,-93.40233,13.3
Unnamed,45.80953,-95.66728,13.3
Unnamed,46.69049,-95.91994,13.3
Unnamed,43.76333,-91.40592,13.2
Unnamed,46.77135,-92.83194,13.2
Unnamed (Mud),44.29805,-93.90668,13.2
Bass,46.41366,-93.86885,13.2
Vivian,47.68529,-91.08682,13.2
Unnamed,45.09989,-93.04418,13.2
Unnamed,46.22376,-95.92344,13.2
Little Moose,47.6226,-93.21513,13.2
Little,47.33771,-92.344,13.2
Unnamed (Thumper Pond),46.43447,-95.57468,13.2
Unnamed,46.64036,-93.94228,13.2
Unnamed,45.27891,-92.92399,13.2
Kimble Pond,44.21904,-93.84022,13.2
Unnamed,48.13125,-92.00933,13.2
Schultz,44.78445,-93.12873,13.2
Unnamed,45.67133,-95.5237,13.2
Unnamed,47.11143,-95.22591,13.2
Unnamed,46.77261,-92.82516,13.2
Unnamed,46.67134,-94.05182,13.2
Unnamed,44.71285,-93.60582,13.2
Fist Pond,45.85581,-95.63584,13.2
Unnamed,48.18115,-92.25298,13.2
Unnamed,47.02932,-91.92079,13.2
Unnamed,45.66419,-95.56733,13.2
Pocket Knife,45.99061,-93.27931,13.2
Unnamed,45.05007,-96.19599,13.2
Lauer,45.56111,-94.56615,13.2
Unnamed,47.01172,-94.61037,13.2
Unnamed,45.26546,-95.20922,13.2
Unnamed,46.63447,-95.99733,13.2
Mist,48.15161,-91.0835,13.2
Unnamed,45.94613,-93.51073,13.2
Unnamed,46.17594,-95.40337,13.2
Zimmy,47.50119,-93.74221,13.2
First,47.81765,-95.36658,13.2
Anderson,45.09563,-94.37083,13.2
Unnamed,45.81422,-92.77714,13.2
Olga,47.97581,-90.12127,13.2
Unnamed,46.86265,-94.37217,13.2
Rest Area Pond,44.95349,-92.81722,13.2
Unnamed,46.17601,-95.74283,13.2
Unnamed,46.67282,-95.99084,13.2
Unnamed,47.5938,-91.70651,13.2
Unnamed,48.20191,-92.2732,13.2
Unnamed,45.12497,-94.31229,13.2
Unnamed,46.38467,-94.43987,13.1
Sand,45.58496,-94.50608,13.1
Unnamed,46.33445,-95.97664,13.1
Unnamed,46.81104,-94.10952,13.1
Unnamed,46.66901,-95.98978,13.1
Unnamed,46.49738,-96.06316,13.1
Unnamed,47.10988,-95.23522,13.1
Unnamed,46.87404,-95.8712,13.1
Unnamed,47.48414,-95.79629,13.1
Unnamed (Berg),47.60341,-95.30525,13.1
Thirty-Six,46.89713,-94.16002,13.1
Ringhand,46.49275,-93.83399,13.1
Section Thirty-Six,46.54353,-94.53629,13.1
Unnamed,46.70062,-94.30182,13.1
Unnamed,47.38169,-95.61114,13.1
Unnamed,45.61813,-96.61177,13.1
Unnamed,48.0297,-90.18544,13.1
Unnamed,47.24523,-95.49699,13.1
Doughnut,45.90675,-93.26118,13.1
Pine,47.00953,-95.69716,13.1
Unnamed,46.81588,-94.29956,13.1
Unnamed,45.0512,-93.40924,13.1
Dia Linn,45.38629,-95.09451,13.1
Unnamed,46.64289,-95.89775,13.1
Unnamed,47.22032,-95.53085,13.1
Unnamed,47.40506,-93.13177,13.1
Unnamed,46.6443,-96.09411,13.1
Wamp,47.70185,-93.1914,13.1
Unnamed,46.28411,-96.23298,13.1
Unnamed,45.75413,-94.98124,13.1
Bear,46.66863,-94.6222,13.1
Fourth McDougal,47.63119,-91.5544,13.1
Mud,47.51234,-92.58261,13.1
Unnamed,47.64826,-91.37073,13.1
Unnamed,47.24516,-95.53258,13.1
Unnamed,47.96259,-94.46961,13.1
Unnamed,45.58786,-96.47478,13.1
Unnamed,45.73667,-95.68605,13.1
Unnamed,47.96819,-90.96527,13.1
Fredrickson Slough,45.3931,-93.76543,13.1
Unnamed,46.57814,-95.51759,13.1
Tack,47.7879,-90.77288,13.1
Unnamed,45.21204,-93.48362,13.1
Unnamed,45.77702,-95.70639,13.1
Coon,47.96279,-91.27897,13.0
Unnamed,47.52753,-95.8315,13.0
Wacouta Pond,44.52663,-92.41279,13.0
Unnamed,45.92918,-95.39345,13.0
Edward,47.75196,-91.46134,13.0
Unnamed,45.47316,-93.6864,13.0
Screamer,47.89538,-91.19689,13.0
Unnamed,47.16878,-95.88206,13.0
Unnamed,46.25255,-94.31063,13.0
Unnamed,46.63005,-95.29514,13.0
Unnamed,47.03141,-94.73554,13.0
Bine,47.63857,-91.32414,13.0
Unnamed,46.91576,-94.14726,13.0
Unnamed,46.98388,-95.58194,13.0
Unnamed,47.0316,-92.02481,13.0
Johnson,45.96697,-94.60919,13.0
Unnamed,45.19432,-92.93562,13.0
Unnamed,45.58389,-95.3168,13.0
Unnamed,45.6342,-94.18472,13.0
Nora WMA,45.68301,-95.69382,13.0
Unnamed,45.91332,-95.69049,13.0
Unnamed,46.10699,-94.49144,13.0
Cranberry,46.90189,-94.10186,13.0
Unnamed,46.48742,-96.0686,13.0
Little Wolf,47.47831,-93.60974,13.0
Marion,44.9472,-93.51783,13.0
Unnamed,46.87753,-94.59316,13.0
Lily,47.8054,-93.26195,13.0
Unnamed (Scott's Pond),46.83498,-94.9356,13.0
Unnamed,45.16328,-93.765,13.0
Kenny,47.26542,-94.89072,13.0
Unnamed,46.4772,-96.12165,13.0
Unnamed,46.19433,-95.9071,13.0
Unnamed,46.23696,-95.7286,13.0
Emily,45.04079,-93.12894,13.0
Unnamed,47.25347,-95.61264,13.0
Unnamed,45.02364,-94.91672,13.0
Unnamed,46.09679,-92.44005,13.0
Unnamed,46.00428,-95.79867,13.0
Unnamed,44.8102,-94.46897,13.0
Unnamed,44.60892,-93.43128,13.0
Unnamed,44.73501,-92.81053,13.0
Bebow,47.1156,-94.00069,13.0
North Java,47.94624,-90.87544,13.0
Unnamed,46.82543,-92.34622,13.0
Unnamed,45.30673,-96.33617,13.0
Taits,45.19517,-94.8731,12.9
Unnamed,48.21044,-92.45825,12.9
Unnamed,46.95708,-95.6574,12.9
Unnamed,47.06457,-95.37835,12.9
Wedge,47.95242,-91.58903,12.9
Unnamed,46.34049,-95.92391,12.9
Unnamed,46.46995,-96.11595,12.9
Unnamed,47.82679,-91.27792,12.9
Unnamed,47.72329,-92.25059,12.9
Unnamed,45.21296,-92.90429,12.9
Deer,45.81751,-94.88298,12.9
Unnamed,46.81106,-93.30214,12.9
Wright,46.10576,-93.79564,12.9
Corner,46.18253,-94.62361,12.9
Unnamed,46.88532,-96.16419,12.9
Unnamed,46.78811,-96.02029,12.9
Unnamed,46.43829,-96.19367,12.9
Unnamed,47.48706,-95.733,12.9
Hunter,46.67493,-94.61189,12.9
Unnamed,46.45921,-93.60569,12.9
Unnamed,47.94703,-91.27295,12.9
Unnamed (Star),46.77949,-95.14685,12.9
Columbo,47.86108,-94.96925,12.9
Unnamed,44.18072,-95.87264,12.9
Unnamed,47.50368,-95.8143,12.9
Unnamed,48.40561,-92.62465,12.9
Unnamed,47.57442,-94.9883,12.9
Unnamed,45.18931,-94.93735,12.9
Unnamed,47.9956,-95.34153,12.9
Unnamed,43.78658,-94.47335,12.9
Kowalski,47.51319,-91.08519,12.9
Unnamed (Green Acres),45.02741,-92.92704,12.9
Unnamed,47.67213,-93.35219,12.9
Unnamed,45.23715,-95.13179,12.9
Unnamed,47.66438,-96.1919,12.9
Unnamed,46.41413,-94.00536,12.9
Minnie,46.66118,-94.62045,12.9
Unnamed,48.58283,-93.00037,12.9
Agder WMA,48.2549,-96.05068,12.9
Unnamed,46.08554,-95.94581,12.9
Mud Hole,46.98742,-92.25921,12.9
Unnamed,46.78385,-93.34597,12.9
Plug,48.01791,-90.803,12.9
Unnamed,47.82769,-95.31957,12.9
Unnamed,46.18206,-95.61715,12.9
Unnamed,47.66059,-96.00003,12.9
Unnamed,47.93809,-91.39482,12.9
Unnamed,45.18882,-92.83314,12.9
Ogdahls East,45.40178,-95.20761,12.8
Clear,46.65469,-94.63269,12.8
Unnamed,46.93551,-95.95843,12.8
Unnamed,47.3571,-94.03765,12.8
Idlewild,44.86096,-93.42945,12.8
Tubby,47.57302,-93.48359,12.8
Unnamed,47.01662,-94.86879,12.8
Round,45.8974,-95.84304,12.8
Mud,46.42351,-92.41336,12.8
Unnamed,46.65905,-94.67132,12.8
Unnamed,44.96221,-93.78832,12.8
Unnamed,46.5608,-93.89449,12.8
Unnamed,46.26834,-93.85531,12.8
Unnamed,46.81445,-96.10217,12.8
Mirage,48.0285,-90.16376,12.8
Unnamed (Bass Pond),46.90203,-94.38549,12.8
Jutila,47.63596,-92.73829,12.8
Unnamed,48.41922,-92.59874,12.8
Unnamed,45.98939,-95.64603,12.8
Unnamed,46.5299,-93.9572,12.8
Unnamed,46.07406,-96.05506,12.8
Unnamed,46.0824,-95.99574,12.8
Unnamed,47.47923,-93.43534,12.8
Anderson,47.79886,-90.82363,12.8
Unnamed,47.15576,-95.85082,12.8
Emil,45.88885,-95.46805,12.8
Unnamed (Mud),47.4782,-92.76144,12.8
Unnamed,46.3099,-92.51129,12.8
Blue Jay,47.90968,-91.07152,12.8
Feud Pond,45.4558,-95.31801,12.8
Section Ten,46.87343,-95.34982,12.8
Unnamed,48.40916,-92.68538,12.8
Unnamed,46.31859,-96.03767,12.8
Jamee Lee Slough,45.20361,-92.84575,12.8
Unnamed,47.64303,-96.11244,12.8
Unnamed,47.12623,-95.42969,12.8
Duck,47.79406,-93.41205,12.8
Duck,46.54413,-94.11072,12.8
Unnamed,45.87735,-96.02349,12.8
Pecks Puddle,46.67086,-94.14514,12.8
Tord,47.68911,-91.06548,12.8
Needle,47.95305,-90.98218,12.8
Webfoot,48.12874,-91.7661,12.8
Unnamed,45.8808,-93.43643,12.8
Unnamed,47.16795,-95.43523,12.8
Unnamed,47.91746,-91.52345,12.8
Unnamed,46.2669,-95.86572,12.8
Unnamed (Schwanz),44.79744,-93.12465,12.8
Unnamed,45.71951,-95.27559,12.8
Unnamed,47.24545,-92.47235,12.8
Ododikossi,47.04007,-94.00235,12.8
Eggers,47.92061,-90.38311,12.7
Unnamed,44.60971,-93.40185,12.7
Unnamed,45.04382,-95.85021,12.7
Unnamed,47.7641,-91.19073,12.7
Unnamed,45.64378,-94.79925,12.7
Unnamed (Fitz),44.78412,-93.1155,12.7
Unnamed,48.03065,-90.84949,12.7
Unnamed,46.67991,-95.9839,12.7
Lydiard,44.99136,-93.53364,12.7
Unnamed,48.00916,-90.35837,12.7
Unnamed,47.69949,-94.80099,12.7
Killroy,46.4076,-93.62232,12.7
Unnamed,47.0318,-95.12455,12.7
Unnamed,46.9461,-95.86389,12.7
Davis,44.58522,-95.094,12.7
Unnamed,43.78507,-95.5094,12.7
Yoke,47.89127,-91.1794,12.7
Banner Pond,46.16111,-95.68852,12.7
Unnamed,48.48643,-92.71765,12.7
Unnamed,47.14088,-94.97739,12.7
Unnamed,45.73361,-95.56096,12.7
Little Dinner,47.0804,-95.19682,12.7
Unnamed,46.8797,-96.05827,12.7
Unnamed (Weber),45.03531,-92.97011,12.7
Lee,46.8563,-96.16604,12.7
Unnamed,45.40618,-96.28343,12.7
Wolf,45.98556,-94.72012,12.7
Trulson,45.34468,-92.76101,12.7
Unnamed,47.05151,-95.76147,12.7
Unnamed,47.9616,-89.88361,12.7
Unnamed,47.47866,-95.70563,12.7
Weltz Slough,44.38633,-96.05319,12.7
Unnamed,46.30182,-95.89829,12.7
Unnamed,46.30538,-92.39203,12.7
Unnamed,46.98594,-95.79049,12.7
Unnamed,47.16758,-95.13019,12.7
Unnamed,48.01146,-95.35466,12.7
Unnamed,46.39498,-94.30438,12.7
First Trestle,46.87998,-94.56093,12.7
Unnamed,45.37158,-96.33119,12.7
Unnamed,48.95578,-96.32547,12.7
Unnamed,48.35793,-92.72058,12.7
Unnamed (Candor 2),46.69285,-95.80614,12.7
Unnamed,47.49102,-95.61816,12.7
Unnamed,46.96553,-94.30065,12.7
Raft,47.57555,-93.62505,12.7
Gore,48.01738,-90.48998,12.7
Redstart,47.96751,-91.05048,12.7
Unnamed (Round Lake Marsh),43.81291,-94.60769,12.7
Unnamed,44.78881,-93.56941,12.7
Unnamed,47.34441,-95.01584,12.7
Unnamed,44.83899,-93.935,12.6
Unnamed,44.57513,-93.38987,12.6
Canta,48.11338,-91.06788,12.6
Unnamed,46.23946,-95.73001,12.6
Little Round,46.66092,-94.17875,12.6
Unnamed,46.55303,-95.80567,12.6
Unnamed,47.04479,-95.30596,12.6
Unnamed,46.69899,-95.87354,12.6
Unnamed,46.41225,-96.16269,12.6
Lehman Pond,46.90695,-95.5268,12.6
Helene,45.47536,-93.61672,12.6
Unnamed (Bay),44.99593,-92.83286,12.6
Unnamed,46.25709,-96.0811,12.6
Unnamed (Wesley Lake),45.30188,-96.37567,12.6
Unnamed,45.591,-95.7606,12.6
Chub,48.0916,-90.86429,12.6
Unnamed (Clausen),47.67245,-95.96862,12.6
Unnamed,46.42951,-95.88454,12.6
Deposit,48.31857,-92.22926,12.6
Unnamed,44.95679,-93.82019,12.6
Unnamed,45.98259,-95.75217,12.6
Unnamed,47.998,-95.34618,12.6
Unnamed,45.56258,-95.52071,12.6
Unnamed,47.12148,-95.65579,12.6
Cavanaugh,44.98285,-93.44333,12.6
Unnamed,46.4463,-93.97956,12.6
